datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-no2,epa-o3
2017-09-18 01:13:00-07:00,294.05584880000004,297.437202,426.0317514,416.222077,296.42154619999997,256.9640918,23.15,999.4499999999998,42.849000000000004,325.0630449,71.720939,0.005900000000000001,0.0237
2017-09-18 01:14:00-07:00,294.5589892,297.61845760000006,427.30054040000005,416.55958740000005,295.83402820000003,257.8922453,23.129999999999995,999.4699999999999,42.778,325.0442943,71.7396896,0.005900000000000001,0.0232
2017-09-18 01:15:00-07:00,294.065224,298.1059725,427.0442824,416.5658377,297.0309395,258.25163110000005,23.099999999999998,999.5,42.593999999999994,325.03491930000007,71.76781550000001,0.005900000000000001,0.023
2017-09-18 01:16:00-07:00,294.83712260000004,297.7090855,426.7880246000001,416.0533219,295.927781,253.8421217,23.099999999999998,999.4799999999999,42.372,325.0380442,71.78656610000002,0.005900000000000001,0.0237
2017-09-18 01:17:00-07:00,294.47773679999995,298.418482,425.1911008,415.6970612,298.4091067999999,246.7044038,23.099999999999998,999.4699999999999,42.325,325.03179410000007,71.7771908,0.006,0.0233
2017-09-18 01:18:00-07:00,294.20897849999994,297.696585,425.9348736,416.38458199999997,297.67783440000005,246.82628259999996,23.099999999999998,999.54,42.330999999999996,325.01616870000004,71.74906490000001,0.0061,0.0232
2017-09-18 01:19:00-07:00,294.6652424,298.3403546,425.40048210000003,415.95644400000003,297.80908840000006,246.5919004,23.099999999999998,999.51,42.379000000000005,325.00679360000004,71.82094220000002,0.0061,0.0226
2017-09-18 01:20:00-07:00,294.51836289999994,298.08409680000005,425.76924340000005,415.83456529999995,298.14659880000005,246.8669086,23.099999999999998,999.5200000000001,42.462,324.9661676,71.81781710000003,0.0062,0.0226
2017-09-18 01:21:00-07:00,294.940251,298.3653553,426.5505173,416.08769799999993,296.59655140000007,245.4887418,23.099999999999998,999.55,42.521,324.9849182,71.7803159,0.0063,0.0228
2017-09-18 01:22:00-07:00,294.6121157,298.2778527,425.27860339999995,415.5126803,298.2497268000001,246.9294107,23.05,999.5300000000001,42.480999999999995,324.9880433,71.78656610000002,0.0064,0.0225
2017-09-18 01:23:00-07:00,294.3121067,297.85596499999997,425.02234560000005,415.3720512,297.9340922,246.32314220000004,23.02,999.51,42.51800000000001,324.95991740000005,71.79906650000001,0.0066,0.0223
2017-09-18 01:24:00-07:00,294.2371044,297.7465866,425.36298100000005,415.50018009999997,297.11219220000004,247.0450391,23.0,999.53,42.492999999999995,324.9442919,71.7771908,0.0066,0.0219
2017-09-18 01:25:00-07:00,294.6527421,298.0622212,424.79733880000003,415.53455620000005,297.49345379999994,246.6981537,23.0,999.51,42.616,324.9349166,71.77094060000002,0.0066,0.0223
2017-09-18 01:26:00-07:00,294.1277262,297.8903408,425.0410962000001,415.5720571999999,297.99034389999997,248.78571739999998,23.0,999.53,42.480000000000004,324.89741540000006,71.7959414,0.0066,0.0223
2017-09-18 01:27:00-07:00,294.06209899999993,297.31219819999995,426.72552260000003,416.1939512,295.9434066,257.7422407,23.0,999.55,42.494,324.90054050000003,71.80219160000001,0.0067,0.0219
2017-09-18 01:28:00-07:00,294.6277412,297.64970859999994,426.43176350000005,416.1345746,295.9840329,257.30785249999997,23.0,999.55,42.408,324.8724146,71.77719080000001,0.0067,0.0224
2017-09-18 01:29:00-07:00,293.9245949,297.57158119999997,426.25988340000004,416.2345775,295.7746513,257.1578478,22.970000000000002,999.57,42.119,324.8536640000001,71.80844180000001,0.0067,0.0221
2017-09-18 01:30:00-07:00,293.5652089,297.17781919999993,425.45048370000006,415.36267580000003,295.77777629999997,258.0109989,22.930000000000003,999.51,41.815000000000005,324.8567891,71.79281630000001,0.006900000000000001,0.0219
2017-09-18 01:31:00-07:00,294.67149259999997,297.8653399,426.5786432,415.9658192,295.3652638,259.0172795,22.900000000000002,999.54,41.92999999999999,324.8192879,71.82094220000002,0.006900000000000001,0.0223
2017-09-18 01:32:00-07:00,294.21522860000005,297.6622088,426.90990330000005,416.51583600000004,296.0152837,259.27978770000004,22.900000000000002,999.5,41.833,324.8005373,71.80531670000002,0.006900000000000001,0.0224
2017-09-18 01:33:00-07:00,294.2589803,297.2809473,427.21928769999994,416.36583129999997,296.2434156,259.4329173,22.900000000000002,999.5400000000002,41.867000000000004,324.78491180000003,71.82719240000002,0.0079,0.0181
2017-09-18 01:34:00-07:00,294.53086340000004,297.47470310000006,428.247444,416.20020139999997,296.0215336,259.0829065,22.840000000000003,999.5899999999999,42.004999999999995,324.77241140000007,71.8303175,0.0091,0.0144
2017-09-18 01:35:00-07:00,294.746495,297.47782820000003,427.02240670000003,415.6845606,295.58089559999996,258.832899,22.800000000000004,999.61,42.053,324.7349102,71.80531670000002,0.0105,0.0133
2017-09-18 01:36:00-07:00,294.73711959999997,297.1996948,427.96931049999995,416.187701,294.45273599999996,258.2047548,22.800000000000004,999.5600000000001,41.955,324.7317851,71.81469200000002,0.0117,0.0145
2017-09-18 01:37:00-07:00,295.26838580000003,298.19972529999995,428.3599475,416.6345898000001,294.89337439999997,258.82664869999996,22.800000000000004,999.5600000000001,41.938,324.7130345,71.80531670000002,0.0123,0.0166
2017-09-18 01:38:00-07:00,295.3090122,298.02159479999995,428.28807019999994,416.509586,294.7496201000001,258.9829034,22.800000000000004,999.5600000000002,41.980000000000004,324.7036591999999,71.83656770000002,0.0128,0.0194
2017-09-18 01:39:00-07:00,295.2621355,297.69345979999997,428.2349437,416.20020139999997,296.3059175,260.71420650000005,22.759999999999998,999.6300000000001,42.171,324.68490859999997,71.78344100000001,0.0127,0.0223
2017-09-18 01:40:00-07:00,294.54023870000003,297.12781770000004,428.0505631,415.85644090000005,294.9371259,258.2610065,22.719999999999995,999.5800000000002,42.30299999999999,324.67240819999995,71.78656610000002,0.0114,0.0238
2017-09-18 01:41:00-07:00,294.7621203,297.665334,427.3411662,415.5376813,295.04962909999995,260.58607750000004,22.699999999999996,999.5699999999999,42.455999999999996,324.62865680000004,71.7709406,0.0098,0.0241
2017-09-18 01:42:00-07:00,294.7402447,297.5778313,428.1693166,416.0658224,294.6183661,256.80783710000003,22.689999999999994,999.57,42.68300000000001,324.5786552,71.7615653,0.0102,0.0207
2017-09-18 01:43:00-07:00,294.08084969999993,297.63095799999996,425.70049129999995,415.42205260000003,295.2121341,247.2481703,22.659999999999997,999.57,42.773,324.541154,71.7553151,0.0214,0.0149
2017-09-18 01:44:00-07:00,293.83709220000003,297.37470020000006,425.7067416,415.42205270000005,295.3902647,246.81065700000005,22.599999999999998,999.57,42.88799999999999,324.5442791,71.7865661,0.0182,0.0135
2017-09-18 01:45:00-07:00,294.05272360000004,297.81846349999995,425.8254951,415.69081099999994,295.87465439999994,247.42630079999998,22.599999999999998,999.5300000000001,42.99099999999999,324.50365279999994,71.7553151,0.0184,0.0114
2017-09-18 01:46:00-07:00,293.8777183,297.8559648,425.5379863,415.2626729,294.1808528,245.9731314,22.509999999999998,999.6500000000002,42.980000000000004,324.46927669999997,71.7396896,0.0185,0.0116
2017-09-18 01:47:00-07:00,294.37148360000003,297.9778436,425.04109619999997,415.28142320000006,294.8964995,245.91687969999998,22.5,999.5900000000001,43.217000000000006,324.4286504,71.72718920000001,0.0189,0.0107
2017-09-18 01:48:00-07:00,294.3433577,297.9559679,424.3129489,415.06891699999994,294.37773389999995,246.2481398,22.5,999.6200000000002,43.229,324.4067747,71.6990633,0.0197,0.0077
2017-09-18 01:49:00-07:00,293.7745902,297.471578,423.90043649999996,414.78765830000003,295.14963209999996,245.3949889,22.5,999.6300000000001,43.211,324.384899,71.6990633,0.02,0.0087
2017-09-18 01:50:00-07:00,294.1277261,297.6965849,424.3098238999999,415.35330039999997,294.5214881,245.66999720000004,22.470000000000002,999.5600000000001,43.142,324.34739790000015,71.6803127,0.0202,0.0125
2017-09-18 01:51:00-07:00,294.73086950000004,297.66533400000003,426.34426110000004,416.1783257,294.41210980000005,257.2078493,22.400000000000002,999.5800000000002,43.13799999999999,324.3255228,71.6990633,0.0202,0.0122
2017-09-18 01:52:00-07:00,294.9277505,297.53408,424.49107939999993,415.77518849999996,294.3371073,257.0172186,22.350000000000005,999.61,43.05800000000001,324.28489670000005,71.6553119,0.0203,0.0089
2017-09-18 01:53:00-07:00,296.43404649999997,297.0121891,424.1316935,415.9470687,298.14034839999994,258.78289739999997,22.300000000000004,999.6500000000002,43.03699999999999,324.25677089999994,71.68343780000001,0.0207,0.0092
